"occurrenceStatus.2";"geometry.2";"pred.2"
0;c(18.81668, 60.0102);0,336
0;c(16.08384, 59.78974);0,513
0;c(14.28022, 63.67758);0,706
0;c(14.15701, 57.22685);0,266
0;c(14.82349, 59.43941);0,391
0;c(14.60959, 57.97371);0,341
0;c(12.69472, 56.37606);0,351
0;c(13.93795, 61.14856);0,666
0;c(15.54025, 57.87895);0,44
0;c(14.7467, 58.20862);0,32
0;c(13.86266, 57.56483);0,25
0;c(14.69685, 63.16841);0,421
0;c(18.0475, 60.30247);0,453
0;c(15.32579, 57.61928);0,429
0;c(10.422923, 63.413486);0,549
0;c(10.440761, 63.409717);0,549
0;c(10.429063, 63.416118);0,549
0;c(10.403561, 63.427142);0,531
0;c(10.441031, 63.4151);0,549
0;c(10.460823, 63.410411);0,728
0;c(10.465958, 63.393303);0,728
0;c(10.476699, 63.407555);0,728
0;c(10.40935, 63.422597);0,531
0;c(10.435294, 63.420544);0,468
0;c(10.427284, 63.420624);0,468
0;c(10.427775, 63.430493);0,468
0;c(10.423057, 63.416178);0,549
0;c(10.434935, 63.413366);0,549
0;c(10.470373, 63.401336);0,728
0;c(10.413576, 63.427044);0,531
0;c(10.403429, 63.424451);0,531
0;c(10.415446, 63.424332);0,531
0;c(10.433426, 63.423255);0,468
0;c(10.427462, 63.424213);0,468
0;c(10.436757, 63.409757);0,549
0;c(10.464507, 63.40409);0,728
0;c(10.439569, 63.425887);0,468
0;c(10.407611, 63.428);0,531
0;c(10.417271, 63.420723);0,468
0;c(10.46182, 63.390652);0,728
0;c(10.439074, 63.416017);0,549
0;c(10.411705, 63.429755);0,531
0;c(10.459278, 63.419403);0,405
0;c(10.409173, 63.419008);0,531
0;c(10.424925, 63.413466);0,549
0;c(10.447082, 63.415937);0,549
0;c(10.419363, 63.422498);0,468
0;c(10.452544, 63.405109);0,549
0;c(10.397508, 63.426304);0,531
0;c(10.4787, 63.407534);0,728
0;c(10.41362, 63.427941);0,531
0;c(10.436712, 63.40886);0,549
0;c(10.437386, 63.422318);0,468
0;c(10.461775, 63.389755);0,728
0;c(10.433247, 63.419667);0,468
0;c(10.45946, 63.422992);0,405
0;c(10.417404, 63.423415);0,468
0;c(10.41144, 63.424372);0,531
0;c(10.44499, 63.414162);0,549
0;c(10.451268, 63.419485);0,468
0;c(10.423279, 63.420664);0,468
0;c(10.46096, 63.413102);0,728
0;c(10.399511, 63.426284);0,531
0;c(10.407171, 63.419028);0,531
0;c(10.443394, 63.422257);0,468
0;c(10.466508, 63.404069);0,728
0;c(10.439164, 63.417812);0,468
0;c(10.429331, 63.421501);0,468
0;c(10.437431, 63.423215);0,468
0;c(11.34052, 58.43646);0,228
0;c(14.86626, 58.1752);0,352
0;c(13.92342, 57.48852);0,262
0;c(15.693, 57.40738);0,514
0;c(15.96514, 57.62822);0,435
0;c(14.5696, 57.66803);0,388
0;c(16.51593, 62.06732);0,506
0;c(14.88534, 57.78794);0,366
0;c(14.65042, 56.25034);0,212
0;c(16.01048, 61.57346);0,507
0;c(16.77518, 58.53332);0,364
0;c(14.61468, 57.97286);0,341
0;c(14.92563, 57.83532);0,405
0;c(14.60967, 57.97376);0,341
0;c(15.56266, 57.60141);0,518
0;c(15.41966, 62.29918);0,512
0;c(14.92221, 59.47562);0,454
0;c(14.90028, 57.85818);0,414
0;c(15.03099, 57.79295);0,366
0;c(14.46494, 57.78602);0,43
0;c(15.6112, 61.88885);0,518
0;c(16.10844, 57.34781);0,42
0;c(11.23783, 58.41377);0,234
0;c(14.34615, 57.38948);0,325
0;c(15.67753, 57.04045);0,404
0;c(14.73379, 57.61476);0,357
0;c(14.98121, 59.04102);0,368
0;c(14.4912, 57.69866);0,425
0;c(15.37639, 56.38501);0,291
0;c(15.41928, 57.62854);0,459
0;c(14.16116, 57.48066);0,374
0;c(14.47192, 63.22728);0,577
0;c(16.72931, 58.17096);0,378
0;c(14.72375, 57.88674);0,391
0;c(16.15312, 57.50662);0,435
0;c(14.15066, 59.77337);0,484
0;c(16.17475, 57.33506);0,418
0;c(16.56475, 59.90275);0,588
0;c(15.696, 58.86047);0,459
0;c(16.52183, 56.74218);0,206
0;c(14.46462, 63.35344);0,392
0;c(15.36041, 57.91135);0,367
0;c(14.87642, 59.2796);0,426
0;c(13.60251, 58.13542);0,3
0;c(15.65974, 56.9871);0,403
0;c(15.58078, 58.67018);0,416
0;c(16.78007, 58.51936);0,364
0;c(14.38092, 59.04851);0,317
0;c(18.40455, 60.31219);0,347
0;c(14.6611, 58.81785);0,316
0;c(16.11922, 56.85659);0,323
0;c(14.72969, 57.63087);0,316
0;c(14.55899, 63.26888);0,477
0;c(14.506, 57.7069);0,389
0;c(18.70537, 60.11247);0,322
0;c(14.66169, 58.12228);0,341
0;c(18.74352, 59.97795);0,348
0;c(13.60067, 58.25609);0,226
0;c(13.71002, 57.45733);0,257
0;c(15.09756, 58.88959);0,374
0;c(15.14293, 57.689);0,412
0;c(15.69, 57.8258);0,466
0;c(15.03091, 57.79291);0,366
0;c(15.1072, 58.88874);0,374
0;c(14.7182, 57.62359);0,357
0;c(12.70849, 60.02035);0,496
0;c(14.44256, 57.78795);0,453
0;c(15.15073, 61.75965);0,478
0;c(14.92563, 57.83532);0,405
0;c(18.46483, 60.40799);0,531
0;c(16.42761, 58.58834);0,444
0;c(15.93032, 57.72613);0,455
0;c(15.30688, 57.71663);0,445
0;c(14.99402, 57.63824);0,396
0;c(15.98415, 58.78767);0,501
0;c(13.82236, 57.9003);0,282
0;c(15.97164, 57.58511);0,452
0;c(14.54523, 57.62827);0,385
0;c(13.86269, 57.5648);0,25
0;c(13.86269, 57.5648);0,25
0;c(14.76737, 57.58371);0,35
0;c(14.76869, 59.41883);0,379
0;c(14.88873, 58.13327);0,353
0;c(14.37888, 57.13742);0,298
0;c(14.72321, 57.88731);0,391
0;c(15.51043, 57.55475);0,491
0;c(15.58078, 58.67018);0,416
0;c(14.4915, 57.82284);0,442
0;c(16.08379, 57.38378);0,441
0;c(14.76737, 57.58371);0,35
0;c(15.11791, 61.74585);0,51
0;c(14.73352, 57.61474);0,357
0;c(16.74113, 58.16428);0,392
0;c(14.93066, 57.78356);0,362
0;c(16.23151, 57.50459);0,425
0;c(14.25278, 57.432);0,361
0;c(15.56307, 58.19563);0,348
0;c(16.23151, 57.50459);0,425
0;c(14.57912, 57.65772);0,385
0;c(15.14293, 57.689);0,412
0;c(18.28093, 59.80518);0,299
0;c(14.72375, 57.88674);0,391
0;c(14.5696, 57.66803);0,388
0;c(15.14293, 57.689);0,412
0;c(15.03099, 57.79295);0,366
0;c(17.16576, 62.49192);0,413
0;c(13.70582, 58.24069);0,242
0;c(14.2683, 57.48571);0,38
0;c(14.56787, 57.66601);0,385
0;c(14.15198, 56.96902);0,292
0;c(14.42914, 57.81728);0,447
0;c(13.71006, 57.45731);0,257
0;c(18.63101, 59.70494);0,295
0;c(14.44274, 57.7878);0,453
0;c(15.78658, 56.62978);0,269
0;c(14.28416, 57.51676);0,396
0;c(14.64212, 57.85638);0,466
0;c(15.36522, 57.89341);0,367
0;c(17.61865, 62.51941);0,526
0;c(18.76414, 60.05461);0,333
0;c(15.24834, 59.89334);0,492
0;c(15.77086, 57.75402);0,473
0;c(16.08213, 57.38288);0,444
0;c(14.93967, 57.84832);0,405
0;c(14.07931, 57.6816);0,342
0;c(14.4915, 57.82284);0,442
0;c(14.39836, 57.62762);0,373
0;c(17.61173, 59.62115);0,396
0;c(15.17265, 62.96752);0,541
0;c(15.43386, 58.19633);0,359
0;c(11.79532, 57.56701);0,531
0;c(14.89979, 57.85848);0,414
0;c(14.72219, 56.47054);0,276
0;c(14.07931, 57.6816);0,342
0;c(18.40606, 60.4347);0,413
0;c(17.61173, 59.62115);0,396
0;c(15.77086, 57.75402);0,473
0;c(15.40853, 62.12455);0,474
0;c(15.56375, 57.56788);0,514
0;c(14.50521, 57.62071);0,411
0;c(14.7673, 60.01721);0,553
0;c(14.4022, 57.22539);0,269
0;c(16.7177, 59.35891);0,536
0;c(18.42922, 60.22886);0,324
0;c(16.06888, 57.62445);0,456
0;c(17.61173, 59.62115);0,396
0;c(17.13161, 59.59482);0,571
0;c(14.93967, 57.84832);0,405
0;c(14.88588, 57.86856);0,414
0;c(14.72973, 57.6309);0,316
0;c(13.82496, 56.93373);0,268
0;c(14.4915, 57.82284);0,442
0;c(14.92221, 59.47562);0,454
0;c(16.11922, 56.85659);0,323
0;c(12.69986, 56.37259);0,531
0;c(15.03091, 57.79291);0,366
0;c(18.44758, 62.92397);0,531
0;c(14.70469, 58.11796);0,35
0;c(14.44256, 57.78795);0,453
0;c(14.72227, 56.47059);0,276
0;c(15.51037, 57.5552);0,491
0;c(15.31299, 57.69825);0,447
0;c(15.00638, 58.23172);0,373
0;c(12.65326, 60.0231);0,523
0;c(18.46027, 63.16201);0,481
0;c(15.33932, 57.82825);0,436
0;c(18.22843, 59.68183);0,336
0;c(15.67756, 57.04096);0,404
0;c(15.56803, 57.55998);0,514
0;c(15.38282, 59.3172);0,568
0;c(15.43756, 58.34467);0,392
0;c(15.26484, 63.56057);0,548
0;c(16.66301, 58.38344);0,465
0;c(16.12186, 59.84576);0,605
0;c(18.20601, 59.77832);0,338
0;c(14.28416, 57.51676);0,396
0;c(13.96042, 63.38586);0,47
0;c(15.95696, 58.0543);0,384
0;c(15.37639, 56.38501);0,291
0;c(14.64188, 57.85672);0,466
0;c(16.00171, 57.26912);0,385
0;c(15.7861, 57.51608);0,494
0;c(14.24512, 56.82562);0,344
0;c(14.99613, 57.91929);0,375
0;c(12.46024, 59.07533);0,301
0;c(15.73537, 59.94216);0,662
0;c(15.33543, 57.82721);0,436
0;c(13.60067, 58.25609);0,226
0;c(14.02035, 57.48454);0,283
0;c(17.55527, 60.19863);0,509
0;c(14.57265, 57.6502);0,385
0;c(16.36925, 57.30152);0,373
0;c(14.52456, 57.84627);0,41
0;c(15.01672, 59.23964);0,476
0;c(15.76807, 57.21527);0,417
0;c(14.26874, 57.48601);0,38
0;c(15.42883, 59.7742);0,652
0;c(15.51043, 57.55475);0,491
0;c(15.08076, 59.65164);0,502
0;c(15.42689, 58.06506);0,422
0;c(14.93066, 57.78356);0,362
0;c(15.08676, 57.18537);0,314
0;c(14.65423, 63.16847);0,493
0;c(15.02677, 57.51362);0,378
0;c(13.86269, 57.5648);0,25
0;c(14.50521, 57.62071);0,411
0;c(15.38772, 57.18764);0,424
0;c(14.53607, 57.66501);0,438
0;c(14.75509, 57.52731);0,303
0;c(15.31395, 59.35022);0,519
0;c(15.76339, 58.63491);0,467
0;c(16.68465, 58.36323);0,436
0;c(17.13161, 59.59482);0,571
0;c(14.77792, 58.07419);0,352
0;c(15.36014, 60.79631);0,595
0;c(14.61656, 56.92275);0,314
0;c(14.73379, 57.61476);0,357
0;c(15.69, 57.30232);0,459
0;c(14.42914, 57.81728);0,447
0;c(14.4022, 57.22539);0,269
0;c(14.28022, 63.67758);0,706
0;c(14.65042, 56.25034);0,212
0;c(15.02421, 57.59612);0,398
0;c(15.11238, 58.11178);0,343
0;c(14.2683, 57.48571);0,38
0;c(16.42638, 58.85413);0,45
0;c(14.64188, 57.85672);0,466
0;c(16.4824, 61.72917);0,581
0;c(15.696, 58.86047);0,459
0;c(15.52776, 58.91242);0,418
0;c(14.50573, 57.62069);0,411
0;c(14.47048, 57.68634);0,425
0;c(15.77086, 57.75402);0,473
0;c(17.61173, 59.62115);0,396
0;c(15.08973, 59.64884);0,453
0;c(14.65225, 57.85558);0,466
0;c(14.50536, 57.70654);0,389
0;c(18.10492, 60.27157);0,442
0;c(16.0856, 59.78794);0,513
0;c(14.46094, 57.42894);0,298
0;c(16.57001, 61.69981);0,5
0;c(16.06721, 57.62446);0,456
0;c(15.19204, 59.3847);0,511
0;c(14.42465, 55.99423);0,531
0;c(14.65042, 56.25034);0,212
0;c(15.57897, 56.99981);0,42
0;c(14.4915, 57.82284);0,442
0;c(16.51593, 62.06732);0,506
0;c(15.79952, 57.19731);0,407
0;c(14.46139, 57.80915);0,442
0;c(15.79466, 56.84082);0,379
0;c(18.75607, 59.27002);0,348
0;c(16.70483, 58.3832);0,456
0;c(16.90434, 59.26705);0,348
0;c(12.31766, 59.52186);0,511
0;c(17.61173, 59.62115);0,396
0;c(15.80948, 58.59837);0,433
0;c(14.94072, 57.96255);0,323
0;c(15.41758, 57.56188);0,442
0;c(14.32265, 63.28976);0,446
0;c(14.38092, 59.04851);0,317
0;c(14.50573, 57.62069);0,411
0;c(15.67131, 57.96108);0,381
0;c(15.26484, 63.56057);0,548
0;c(15.53711, 57.3398);0,423
0;c(14.28414, 57.51673);0,396
0;c(18.40862, 60.42532);0,413
0;c(14.72321, 57.88731);0,391
0;c(15.69, 57.8258);0,466
0;c(15.69, 57.8258);0,466
0;c(16.39664, 58.58552);0,531
0;c(14.92563, 57.83532);0,405
0;c(16.23151, 57.50459);0,425
0;c(17.61173, 59.62115);0,396
0;c(16.02871, 57.90539);0,395
0;c(15.1421, 57.68938);0,412
0;c(14.53599, 57.66499);0,438
0;c(14.26874, 57.48601);0,38
0;c(15.8193, 57.85739);0,383
0;c(14.4256, 57.82462);0,447
0;c(16.01216, 61.57041);0,507
0;c(14.9876, 57.84);0,391
0;c(11.25475, 58.41699);0,531
0;c(15.74593, 59.98637);0,651
0;c(15.01937, 58.97213);0,362
0;c(14.46462, 63.35344);0,392
0;c(14.56762, 57.96797);0,364
0;c(18.13969, 59.957);0,383
0;c(12.46024, 59.07533);0,301
0;c(14.98728, 59.5049);0,444
0;c(14.9876, 57.84);0,391
0;c(15.81774, 57.87965);0,355
0;c(13.88247, 57.47443);0,264
0;c(14.93066, 57.78356);0,362
0;c(18.23118, 60.29734);0,405
0;c(13.93709, 57.94687);0,307
0;c(15.28616, 58.981);0,401
0;c(18.74258, 59.98031);0,348
0;c(16.6111, 58.14669);0,443
0;c(15.41601, 62.11867);0,474
0;c(16.32426, 58.82454);0,463
0;c(14.94045, 57.84889);0,405
0;c(14.27966, 63.67784);0,706
0;c(14.46494, 57.78602);0,43
0;c(14.21915, 57.70632);0,473
0;c(14.2197, 57.70674);0,473
0;c(15.01721, 57.72728);0,361
0;c(16.33661, 57.73496);0,42
0;c(15.451, 57.9687);0,401
0;c(15.48151, 58.01577);0,353
0;c(14.92563, 57.83532);0,405
0;c(13.70307, 58.30929);0,275
0;c(14.37934, 57.47205);0,29
0;c(14.73695, 59.27714);0,336
0;c(18.18409, 59.62744);0,35
0;c(16.59494, 62.0582);0,44
0;c(13.86269, 57.5648);0,25
0;c(13.80973, 58.03972);0,273
0;c(14.76078, 57.58231);0,315
0;c(12.83833, 60.37271);0,739
0;c(15.651, 58.84875);0,463
0;c(18.29103, 59.82586);0,299
0;c(12.80266, 59.87253);0,452
0;c(14.61595, 57.92482);0,359
0;c(14.35942, 57.51223);0,348
0;c(14.24512, 56.82562);0,344
0;c(16.5572, 59.9167);0,597
0;c(15.0531, 59.0639);0,435
0;c(14.28416, 57.51676);0,396
0;c(15.62048, 57.49234);0,477
0;c(14.24521, 56.82567);0,344
0;c(15.19569, 57.90783);0,391
0;c(15.26356, 58.98196);0,401
0;c(16.15312, 57.50662);0,435
0;c(17.14364, 62.4163);0,434
0;c(13.71006, 57.45731);0,257
0;c(15.43107, 57.71392);0,429
0;c(14.89979, 57.85848);0,414
0;c(14.65214, 57.8559);0,466
0;c(11.18166, 58.74679);0,414
0;c(16.23151, 57.50459);0,425
0;c(15.17265, 62.96752);0,541
0;c(14.71752, 57.62381);0,357
0;c(14.52456, 57.84627);0,41
0;c(14.90028, 57.85818);0,414
0;c(17.65058, 59.57015);0,424
0;c(16.68465, 58.36323);0,436
0;c(15.89261, 57.96448);0,398
0;c(14.72973, 57.6309);0,316
0;c(15.74985, 57.22244);0,43
0;c(15.15287, 58.08797);0,353
0;c(14.24512, 56.82562);0,344
0;c(14.75509, 57.52731);0,303
0;c(15.41758, 57.56188);0,442
0;c(15.696, 58.86047);0,459
0;c(13.75707, 58.10371);0,223
0;c(12.88649, 60.46269);0,71
0;c(14.991, 57.22654);0,352
0;c(15.54339, 57.86732);0,439
0;c(15.74668, 57.13714);0,422
0;c(14.94072, 57.96255);0,323
0;c(16.06721, 57.62446);0,456
0;c(14.50573, 57.62069);0,411
0;c(18.19677, 63.03641);0,661
0;c(14.4022, 57.22539);0,269
0;c(14.4915, 57.82284);0,442
0;c(14.98728, 59.5049);0,444
0;c(15.03091, 57.79291);0,366
0;c(13.86269, 57.5648);0,25
0;c(14.40771, 57.49668);0,29
0;c(16.23151, 57.50459);0,425
0;c(14.85352, 59.6768);0,57
0;c(16.66593, 58.39093);0,465
0;c(13.59986, 58.25658);0,226
0;c(14.50536, 57.70654);0,389
0;c(14.60382, 63.36904);0,388
0;c(16.15312, 57.50662);0,435
0;c(12.18823, 63.25112);0,826
0;c(11.18101, 58.74692);0,414
0;c(14.58026, 57.56724);0,339
0;c(14.89979, 57.85848);0,414
0;c(15.11791, 61.74585);0,51
0;c(15.21648, 57.45088);0,374
0;c(14.56514, 57.66666);0,385
0;c(14.48826, 59.15321);0,308
0;c(14.16116, 57.48066);0,374
0;c(14.4256, 57.82462);0,447
0;c(15.60225, 58.88908);0,479
0;c(14.50573, 57.62069);0,411
0;c(11.21712, 58.83497);0,517
0;c(17.18661, 60.64676);0,53
0;c(14.80134, 59.27319);0,349
0;c(14.9878, 57.84023);0,391
0;c(14.61719, 56.92406);0,314
0;c(14.64198, 57.57847);0,373
0;c(14.15756, 57.22714);0,266
0;c(15.3438, 59.09359);0,51
0;c(16.39664, 58.58552);0,531
0;c(14.54495, 63.14662);0,579
0;c(14.57834, 57.6775);0,388
0;c(17.61326, 59.61658);0,396
0;c(14.07003, 59.38308);0,364
0;c(14.93967, 57.84832);0,405
0;c(14.4022, 57.22539);0,269
0;c(14.76122, 57.58265);0,315
0;c(14.76587, 61.16015);0,584
0;c(14.34615, 57.38948);0,325
0;c(14.37048, 63.3562);0,404
0;c(14.78927, 63.13624);0,468
0;c(16.01048, 61.57346);0,507
0;c(15.26351, 58.98555);0,401
0;c(14.04399, 57.85081);0,309
0;c(14.57265, 57.6502);0,385
0;c(14.17904, 56.65763);0,273
0;c(15.41676, 57.56213);0,442
0;c(13.86263, 57.48829);0,269
0;c(15.31299, 57.69825);0,447
0;c(15.54041, 57.87362);0,439
0;c(14.08327, 57.67819);0,342
0;c(12.50637, 59.99568);0,609
0;c(14.28414, 57.51673);0,396
0;c(14.76787, 57.5836);0,35
0;c(18.38749, 60.52126);0,377
0;c(11.60828, 57.77297);0,423
0;c(14.56514, 57.66666);0,385
0;c(14.1523, 56.96867);0,292
0;c(13.82496, 56.93373);0,268
0;c(15.11238, 58.11178);0,343
0;c(14.72264, 57.1587);0,354
0;c(17.07663, 62.00944);0,58
0;c(16.11922, 56.85659);0,323
0;c(15.313, 57.69825);0,447
0;c(15.06494, 58.79558);0,387
0;c(14.2197, 57.70674);0,473
0;c(14.3595, 57.51228);0,348
0;c(16.26199, 56.87052);0,272
0;c(16.06009, 57.80315);0,391
0;c(15.00638, 58.23172);0,373
0;c(14.22932, 59.72855);0,527
0;c(15.34963, 58.07836);0,388
0;c(15.43848, 56.7379);0,397
0;c(15.313, 57.69825);0,447
0;c(15.9588, 57.71443);0,445
0;c(15.45562, 57.69966);0,447
0;c(18.2438, 59.81817);0,335
0;c(14.61456, 57.973);0,341
0;c(15.56307, 58.19563);0,348
0;c(15.03099, 57.79295);0,366
0;c(16.02039, 57.63173);0,427
0;c(14.50536, 57.70654);0,389
0;c(14.64188, 57.85672);0,466
0;c(17.61173, 59.62115);0,396
0;c(14.92038, 57.25013);0,365
0;c(18.42922, 60.22886);0,324
0;c(16.06888, 57.62445);0,456
0;c(15.3254, 57.61938);0,429
0;c(14.95325, 59.40883);0,361
0;c(16.5704, 62.05108);0,491
0;c(13.71002, 57.45733);0,257
0;c(15.36563, 58.28436);0,364
0;c(15.03099, 57.79295);0,366
0;c(14.6203, 57.28866);0,301
0;c(14.57265, 57.6502);0,385
0;c(15.03099, 57.79295);0,366
0;c(14.93967, 57.84832);0,405
0;c(16.11448, 59.73295);0,559
0;c(15.33854, 59.3512);0,58
0;c(14.37962, 57.47212);0,29
0;c(14.53599, 57.66499);0,438
0;c(16.70483, 58.3832);0,456
0;c(16.29698, 57.80322);0,433
0;c(12.78419, 59.87929);0,488
0;c(14.64212, 57.85638);0,466
0;c(14.89979, 57.85848);0,414
0;c(14.72321, 57.88731);0,391
0;c(15.41928, 57.62854);0,459
0;c(14.88896, 57.6878);0,377
0;c(14.9876, 57.84);0,391
0;c(14.39893, 57.6274);0,373
0;c(12.93985, 60.43511);0,577
0;c(12.72199, 60.02965);0,496
0;c(16.08463, 57.49512);0,441
0;c(15.53552, 56.65014);0,385
0;c(15.23586, 58.0816);0,351
0;c(15.21648, 57.45088);0,374
0;c(14.81324, 59.44342);0,391
0;c(14.92519, 57.83602);0,405
0;c(15.98415, 58.78767);0,501
0;c(16.24097, 62.2191);0,524
0;c(14.88534, 57.78794);0,366
0;c(12.34878, 59.54605);0,527
0;c(15.81109, 58.33059);0,399
0;c(15.3254, 57.61938);0,429
0;c(14.99567, 57.91885);0,375
0;c(14.37231, 62.47879);0,472
0;c(15.03099, 57.79295);0,366
0;c(15.03099, 57.79295);0,366
0;c(14.94045, 57.84889);0,405
0;c(14.44274, 57.7878);0,453
0;c(14.64198, 57.57847);0,373
0;c(14.9878, 57.84023);0,391
0;c(15.54323, 57.86441);0,439
0;c(14.61713, 56.92312);0,314
0;c(13.82504, 56.93378);0,268
0;c(14.21915, 57.70632);0,473
0;c(15.93032, 57.72613);0,455
0;c(15.32579, 57.61928);0,429
0;c(18.08863, 60.23721);0,46
0;c(12.80739, 59.91519);0,501
0;c(14.61713, 56.92312);0,314
0;c(11.31906, 58.37732);0,22
0;c(14.2683, 57.48571);0,38
0;c(16.15312, 57.50662);0,435
0;c(15.43386, 58.19633);0,359
0;c(15.69, 57.8258);0,466
0;c(14.93967, 57.84832);0,405
0;c(14.78971, 59.42259);0,379
0;c(15.93032, 57.72613);0,455
0;c(15.38772, 57.18764);0,424
0;c(14.72375, 57.88674);0,391
0;c(15.31299, 57.69825);0,447
0;c(14.73352, 57.61474);0,357
0;c(15.45562, 57.69966);0,447
0;c(14.70757, 63.80209);0,584
0;c(15.79466, 56.84082);0,379
0;c(14.50536, 57.70654);0,389
0;c(15.81644, 57.88057);0,355
0;c(13.92351, 57.48841);0,262
0;c(14.72227, 56.47059);0,276
0;c(15.3254, 57.61938);0,429
0;c(15.78658, 56.62978);0,269
0;c(14.92855, 57.78416);0,362
0;c(14.72219, 56.47054);0,276
0;c(13.86269, 57.5648);0,25
0;c(11.18101, 58.74692);0,414
0;c(14.50536, 57.70654);0,389
0;c(16.32689, 58.28965);0,397
0;c(14.72227, 56.47059);0,276
0;c(15.7599, 61.46177);0,587
0;c(14.76737, 57.58371);0,35
0;c(15.6112, 61.88885);0,518
0;c(15.74586, 56.49304);0,177
0;c(18.18962, 62.80533);0,531
0;c(14.34769, 57.92254);0,343
0;c(15.14293, 57.689);0,412
0;c(14.59902, 57.87028);0,468
0;c(16.77134, 58.52024);0,364
0;c(15.42883, 59.7742);0,652
0;c(16.11922, 56.85659);0,323
0;c(15.41676, 57.56213);0,442
0;c(14.506, 57.7069);0,389
0;c(14.81324, 59.44342);0,391
0;c(12.64441, 59.95864);0,517
0;c(14.99404, 57.63833);0,396
0;c(15.60225, 58.88908);0,479
0;c(15.47558, 58.28641);0,368
0;c(14.37962, 57.47212);0,29
0;c(17.14364, 62.4163);0,434
0;c(15.4162, 58.07648);0,421
0;c(15.31299, 57.69825);0,447
0;c(14.71752, 57.62381);0,357
0;c(14.68131, 58.10508);0,35
0;c(14.35335, 63.02014);0,536
0;c(14.57265, 57.6502);0,385
0;c(14.76461, 57.58139);0,315
0;c(17.61326, 59.61658);0,396
0;c(17.48087, 62.52252);0,339
0;c(15.83115, 60.04853);0,612
