"occurrenceStatus";"geometry";"pred"
0;c(18.23565, 59.73702);0,271
0;c(16.16932, 59.21335);0,258
0;c(16.78007, 58.51936);0,139
0;c(18.44106, 60.28811);0,6
0;c(14.88534, 57.78794);0,248
0;c(18.13827, 59.77582);0,44
0;c(12.51053, 59.21724);0,642
0;c(16.22961, 56.90655);0,144
0;c(18.86409, 59.90228);0,389
0;c(17.64695, 58.9722);0,043
0;c(16.86276, 58.94791);0,3
0;c(14.50826, 58.61698);0,12
0;c(14.65903, 63.23273);0,492
0;c(12.71208, 56.46911);1
0;c(17.26272, 58.75852);0,096
0;c(14.47048, 57.68634);0,407
0;c(17.40955, 58.81828);0,025
0;c(16.37232, 59.26035);0,234
0;c(18.75506, 59.9925);0,335
0;c(13.90897, 63.3965);0,467
0;c(17.30624, 60.03738);0,211
0;c(13.69649, 57.34724);0,078
0;c(14.51777, 58.61647);0,12
0;c(15.60885, 62.61195);0,554
0;c(14.84957, 60.41137);0,854
0;c(14.45191, 57.78332);0,474
0;c(18.42349, 60.20155);0,619
0;c(18.19335, 59.96009);0,349
0;c(18.3639, 59.91419);0,434
0;c(16.22209, 58.90877);0,363
0;c(16.92342, 59.11563);0,494
0;c(17.80482, 62.5409);0,266
0;c(18.42636, 60.20147);0,619
0;c(14.52028, 63.35496);0,365
0;c(18.36498, 59.91097);0,434
0;c(14.7665, 61.15956);0,853
0;c(13.39092, 55.65152);0,518
0;c(15.16294, 58.31241);0,164
0;c(15.96218, 62.59224);0,531
0;c(14.70469, 58.11796);0,149
0;c(16.34672, 58.88731);0,166
0;c(17.24791, 60.11495);0,218
0;c(15.61059, 62.61106);0,554
0;c(18.25184, 60.22736);0,47
0;c(14.93274, 58.30601);0,124
0;c(17.64781, 59.57106);0,191
0;c(16.46756, 59.34499);0,42
0;c(18.95576, 59.81358);0,465
0;c(18.74258, 59.98031);0,327
0;c(16.19117, 59.0016);0,416
0;c(15.23586, 58.0816);0,348
0;c(16.95991, 58.6773);0,075
0;c(16.73724, 59.33166);0,255
0;c(14.45087, 57.78399);0,474
0;c(15.3636, 58.28457);0,287
0;c(17.23202, 58.75124);0,091
0;c(16.74809, 59.35733);0,272
0;c(15.0657, 60.2235);0,717
0;c(14.93014, 57.78286);0,21
0;c(16.26207, 58.87547);0,223
0;c(16.25178, 58.88112);0,223
0;c(18.10467, 60.27217);0,233
0;c(15.61041, 62.61128);0,554
0;c(14.50732, 58.61731);0,12
0;c(18.4478, 59.98927);0,451
0;c(16.9122, 59.00971);0,188
0;c(15.33543, 57.82721);0,327
0;c(16.69373, 59.32828);0,306
0;c(15.24114, 59.37113);0,193
0;c(15.37673, 58.18092);0,263
0;c(16.32426, 58.82454);0,231
0;c(17.46944, 58.76014);1
0;c(13.39196, 55.65154);0,518
0;c(16.22086, 58.90927);0,363
0;c(18.4002, 59.63512);0,107
0;c(13.69845, 58.28305);0,124
0;c(18.31571, 59.88992);0,432
0;c(17.88794, 60.55562);0,405
0;c(18.69585, 60.12169);0,301
0;c(15.5969, 62.59134);0,554
0;c(17.22701, 58.75278);0,091
0;c(18.44106, 60.28811);0,6
0;c(16.8172, 58.97091);0,478
0;c(14.45087, 57.78399);0,474
0;c(16.83634, 59.32616);0,404
0;c(17.24327, 60.11414);0,218
0;c(16.90912, 59.26137);0,199
0;c(18.43374, 60.12434);0,117
0;c(16.21994, 58.90905);0,363
0;c(18.5204, 59.74403);0,122
0;c(16.42202, 58.85552);0,259
0;c(16.34693, 58.88703);0,166
0;c(14.87095, 59.93621);0,492
0;c(17.37844, 59.98731);0,204
0;c(17.6967, 59.08508);1
0;c(14.45099, 57.78424);0,474
0;c(16.96527, 58.67563);0,075
0;c(16.85449, 58.94906);0,3
0;c(14.45094, 57.7839);0,474
0;c(18.74352, 59.97795);0,327
0;c(18.01343, 60.16143);0,271
0;c(15.69313, 58.32244);0,241
0;c(14.75693, 63.14175);0,492
0;c(17.40886, 58.79476);0,025
0;c(18.13969, 59.957);0,393
0;c(18.13969, 59.957);0,393
0;c(18.24964, 59.79382);0,4
0;c(18.4489, 60.12326);0,506
0;c(17.37642, 59.98553);0,204
0;c(18.78626, 59.92836);0,285
0;c(16.96208, 58.67557);0,075
0;c(15.78751, 57.59526);0,367
0;c(18.01359, 60.16147);0,271
0;c(18.44992, 60.12458);0,506
0;c(16.30684, 58.88078);0,164
0;c(17.84366, 60.54732);0,42
0;c(14.45191, 57.78332);0,474
0;c(14.45094, 57.7839);0,474
0;c(18.81806, 60.10649);0,149
0;c(14.70871, 63.10516);0,684
0;c(11.69613, 57.99425);1
0;c(15.2193, 58.1034);0,367
0;c(18.12736, 60.1336);0,33
0;c(18.19346, 59.96277);0,349
0;c(16.17164, 59.17639);0,249
0;c(14.45087, 57.78399);0,474
0;c(13.3329, 60.97973);0,679
0;c(14.75397, 60.17748);0,751
0;c(18.3161, 59.89005);0,432
0;c(11.75266, 58.07327);1
0;c(16.22389, 58.90997);0,363
0;c(14.96213, 58.24202);0,323
0;c(18.07894, 59.62183);0,182
0;c(13.62909, 58.19278);0,281
0;c(17.58135, 60.57458);0,617
0;c(11.75028, 57.64768);0,45
0;c(14.59951, 63.3694);0,255
0;c(15.33932, 57.82825);0,327
0;c(16.80869, 59.37153);0,52
0;c(18.74659, 59.93808);0,278
0;c(15.44223, 58.87978);0,319
0;c(18.126, 60.13234);0,33
0;c(17.24727, 60.11429);0,218
0;c(11.54927, 58.06308);0,315
0;c(16.17578, 59.17242);0,249
0;c(14.10593, 58.41807);0,2
0;c(16.30793, 58.87073);0,297
0;c(18.44681, 62.87831);0,641
0;c(13.94698, 55.96191);0,181
0;c(13.36322, 55.6982);0,539
0;c(17.38475, 59.98334);0,204
0;c(18.25415, 60.22656);0,47
0;c(15.07002, 58.31498);0,198
0;c(18.25284, 60.22691);0,47
0;c(13.63946, 58.13137);0,285
0;c(16.46253, 58.98111);0,216
0;c(16.88541, 59.28813);0,199
0;c(18.86409, 59.90228);0,389
0;c(14.8613, 59.93381);0,492
0;c(14.54523, 57.62827);0,349
0;c(18.47524, 60.27875);0,296
